TransactionID,CustomerID,Amount,Currency,TransactionDate,TransactionType,Category,MerchantID,TransactionStatus,PaymentMethod,Location,TransactionTime,FraudFlag,TransactionFee,MerchantCategory,CustomerAge,DeviceType
TXN4902,CUST149,3595.14,USD,07/27/2023,Debit,Entertainment,MER522,Pending,Debit Card,Tokyo,16:03,0,22.26,Physical Store,43,ATM
TXN2700,CUST957,267.61,GBP,12/05/2023,Debit,Electronics,MER662,Pending,Debit Card,London,05:29,1,11.74,Online Retailer,50,Desktop
TXN3463,CUST734,1346.31,USD,12/08/2023,Credit,Electronics,MER756,Completed,Bank Transfer,Paris,08:02,1,30.36,Online Retailer,51,Desktop
TXN7355,CUST941,4462.29,GBP,09/21/2023,Credit,Travel,MER445,Pending,Bank Transfer,London,18:34,0,38.57,Physical Store,35,Desktop
TXN3037,CUST805,3640.93,GBP,06/19/2023,Credit,Electronics,MER140,Completed,Credit Card,Paris,21:28,1,45.31,Restaurant,64,Mobile
TXN8697,CUST383,2201.65,EUR,10/14/2023,Debit,Electronics,MER565,Completed,Bank Transfer,Berlin,22:49,1,47.01,Physical Store,63,Mobile
TXN9217,CUST377,2544.87,USD,12/17/2023,Debit,Clothing,MER132,Pending,Debit Card,Paris,03:42,0,33.67,Online Retailer,57,Mobile
TXN1741,CUST901,2502.5,GBP,08/02/2023,Credit,Entertainment,MER821,Completed,E-Wallet,Paris,04:49,0,33.14,Physical Store,56,ATM
TXN1718,CUST105,1537.54,GBP,03/21/2023,Credit,Clothing,MER519,Completed,Bank Transfer,New York,06:39,1,48.94,Restaurant,42,ATM
TXN9208,CUST580,1184.25,GBP,10/07/2023,Credit,Travel,MER962,Pending,Debit Card,Toronto,03:19,1,29.02,Physical Store,39,Desktop
TXN7848,CUST169,471.19,EUR,03/16/2023,Debit,Clothing,MER661,Completed,Debit Card,London,05:08,1,4.81,Online Retailer,36,Desktop
TXN9737,CUST629,1403.2,USD,10/25/2023,Credit,Entertainment,MER847,Completed,Debit Card,Toronto,20:00,1,26.86,Restaurant,69,Desktop
TXN9587,CUST121,3007.02,GBP,02/19/2023,Debit,Healthcare,MER653,Pending,Debit Card,Tokyo,11:01,1,32.22,Restaurant,28,Mobile
TXN2869,CUST539,3442.96,GBP,03/20/2023,Credit,Electronics,MER278,Completed,E-Wallet,Berlin,23:01,0,6.71,Physical Store,69,Mobile
TXN4506,CUST557,4824.04,GBP,11/17/2023,Credit,Travel,MER328,Pending,Bank Transfer,London,19:52,1,43.07,Restaurant,31,Mobile
TXN8689,CUST335,479.63,EUR,07/08/2023,Credit,Entertainment,MER556,Failed,E-Wallet,London,08:52,1,7.55,Restaurant,58,Desktop
TXN6347,CUST593,324.07,EUR,01/05/2023,Debit,Entertainment,MER596,Failed,Credit Card,London,17:00,0,22.24,Restaurant,27,Desktop
TXN4609,CUST153,3327.67,GBP,01/08/2023,Credit,Clothing,MER767,Pending,Bank Transfer,Tokyo,18:56,1,28.47,Bank,52,Mobile
TXN2007,CUST362,1050.07,USD,07/27/2023,Debit,Entertainment,MER455,Completed,Credit Card,London,00:06,0,29.18,Online Retailer,65,Mobile
TXN8913,CUST139,71.34,GBP,08/21/2023,Credit,Healthcare,MER733,Completed,Credit Card,London,15:03,0,44.15,Bank,56,Desktop
TXN3467,CUST851,4048.42,GBP,05/22/2023,Credit,Healthcare,MER714,Completed,E-Wallet,New York,20:47,1,25.58,Bank,21,ATM
TXN7106,CUST992,3880.52,USD,10/21/2023,Debit,Electronics,MER437,Pending,Credit Card,Paris,22:28,0,49.97,Bank,57,Desktop
TXN9911,CUST236,1254.25,USD,05/24/2023,Debit,Clothing,MER586,Pending,E-Wallet,Berlin,22:11,1,17.34,Bank,62,Desktop
TXN6428,CUST689,3486.41,EUR,11/22/2023,Debit,Groceries,MER433,Pending,Bank Transfer,New York,04:35,0,20.3,Online Retailer,70,ATM
TXN4555,CUST588,4091.96,GBP,07/13/2023,Debit,Groceries,MER765,Failed,Bank Transfer,Paris,06:41,0,19.43,Restaurant,19,Desktop
TXN5753,CUST409,86.38,EUR,08/06/2023,Debit,Electronics,MER342,Pending,Credit Card,New York,18:53,0,49.7,Physical Store,44,Mobile
TXN7062,CUST519,2025.73,GBP,01/09/2023,Credit,Travel,MER112,Failed,Credit Card,Tokyo,23:40,1,13.67,Online Retailer,27,Desktop
TXN3955,CUST166,3568.96,EUR,03/09/2023,Debit,Clothing,MER456,Completed,Credit Card,Toronto,01:22,0,10.55,Restaurant,24,ATM
TXN2793,CUST438,2406.9,USD,10/21/2023,Credit,Clothing,MER643,Pending,E-Wallet,Tokyo,02:25,1,49.26,Online Retailer,19,Desktop
TXN7297,CUST508,47.86,GBP,01/24/2023,Debit,Healthcare,MER470,Failed,Debit Card,Berlin,09:04,0,24.84,Physical Store,39,Mobile
TXN7425,CUST498,2511.13,GBP,09/01/2023,Credit,Electronics,MER592,Completed,Credit Card,Tokyo,11:25,0,23.26,Physical Store,35,Mobile
TXN7699,CUST952,1906.75,EUR,11/16/2023,Debit,Healthcare,MER536,Pending,Credit Card,New York,22:37,0,8.22,Physical Store,27,ATM
TXN2982,CUST182,524.43,GBP,06/03/2023,Debit,Entertainment,MER748,Failed,Debit Card,Berlin,22:21,1,44.13,Bank,64,ATM
TXN8600,CUST456,3786.66,USD,05/27/2023,Credit,Travel,MER540,Failed,Debit Card,Berlin,09:25,0,16.96,Physical Store,49,Desktop
TXN5053,CUST681,2489.39,GBP,02/16/2023,Debit,Travel,MER114,Failed,Credit Card,London,02:55,1,2.68,Physical Store,48,ATM
TXN2560,CUST443,3077.68,USD,12/19/2023,Debit,Clothing,MER696,Pending,Debit Card,London,15:45,0,3.21,Bank,22,ATM
TXN3938,CUST767,389.14,EUR,12/09/2023,Debit,Groceries,MER346,Pending,Bank Transfer,Toronto,12:12,1,13.77,Bank,37,Mobile
TXN2815,CUST995,2301.94,USD,12/28/2023,Debit,Entertainment,MER892,Failed,Credit Card,Toronto,13:07,1,11.07,Restaurant,27,Mobile
TXN5185,CUST982,764.2,USD,04/20/2023,Credit,Groceries,MER308,Completed,Credit Card,New York,14:21,0,12.86,Online Retailer,39,Mobile
TXN4391,CUST902,1656.24,EUR,08/02/2023,Debit,Travel,MER764,Failed,Bank Transfer,Toronto,11:54,1,39.61,Online Retailer,75,ATM
TXN1804,CUST112,822.32,GBP,09/21/2023,Debit,Entertainment,MER845,Failed,Credit Card,London,05:28,0,45.33,Bank,58,Desktop
TXN7797,CUST615,3528.66,GBP,02/14/2023,Debit,Travel,MER398,Pending,Debit Card,London,05:47,1,3.01,Online Retailer,69,Desktop
TXN5761,CUST374,3512.86,EUR,10/18/2023,Debit,Clothing,MER199,Failed,Credit Card,London,07:38,0,7.03,Physical Store,42,Desktop
TXN4646,CUST557,124.88,GBP,05/28/2023,Credit,Groceries,MER470,Pending,E-Wallet,Paris,15:10,1,16.93,Restaurant,53,Mobile
TXN5831,CUST352,1144.27,EUR,07/14/2023,Debit,Groceries,MER360,Completed,Bank Transfer,Paris,02:58,1,7.66,Restaurant,54,Mobile
TXN8233,CUST971,1595.03,USD,12/07/2023,Debit,Entertainment,MER334,Completed,E-Wallet,Berlin,15:53,0,49.99,Bank,26,ATM
TXN3034,CUST834,2501.97,GBP,10/08/2023,Debit,Healthcare,MER902,Failed,Credit Card,Tokyo,00:01,0,14.11,Bank,69,Mobile
TXN6020,CUST336,1515.01,GBP,02/25/2023,Credit,Electronics,MER343,Completed,Bank Transfer,Toronto,15:10,0,43.96,Restaurant,46,Desktop
TXN3461,CUST500,3247.57,USD,10/14/2023,Credit,Entertainment,MER520,Completed,E-Wallet,Toronto,23:34,1,49.83,Physical Store,25,Desktop
TXN5985,CUST879,4503.11,GBP,11/23/2023,Credit,Electronics,MER266,Completed,Bank Transfer,New York,17:02,1,27.02,Bank,40,ATM
TXN9757,CUST252,4538.65,GBP,04/20/2023,Credit,Travel,MER107,Failed,Credit Card,Toronto,22:30,1,36.19,Physical Store,37,Mobile
TXN6649,CUST417,1660.66,USD,11/06/2023,Credit,Electronics,MER506,Pending,Bank Transfer,London,19:11,1,49.07,Online Retailer,73,Desktop
TXN2219,CUST888,885.61,EUR,09/26/2023,Debit,Travel,MER610,Failed,E-Wallet,Paris,19:43,1,35.98,Restaurant,71,ATM
TXN8856,CUST778,3006.18,USD,03/02/2023,Debit,Electronics,MER400,Completed,Bank Transfer,Berlin,09:57,0,44.24,Online Retailer,66,Desktop
TXN9536,CUST298,2252.89,GBP,09/22/2023,Credit,Travel,MER695,Failed,E-Wallet,London,06:34,1,19.36,Physical Store,58,ATM
TXN7844,CUST148,2693.89,EUR,02/27/2023,Debit,Clothing,MER590,Completed,Bank Transfer,Toronto,14:19,1,22.66,Restaurant,31,Desktop
TXN2139,CUST543,44.36,USD,05/19/2023,Debit,Groceries,MER399,Pending,Bank Transfer,Toronto,20:00,1,2.02,Online Retailer,24,Desktop
TXN8080,CUST357,3760.31,GBP,10/17/2023,Debit,Travel,MER864,Failed,Debit Card,New York,21:51,1,14.56,Bank,39,Desktop
TXN7810,CUST675,4215.89,GBP,12/22/2023,Credit,Electronics,MER357,Pending,Credit Card,Tokyo,14:07,0,43.81,Bank,71,Desktop
TXN2645,CUST822,395.42,EUR,03/19/2023,Debit,Healthcare,MER659,Completed,Bank Transfer,New York,18:42,1,40.3,Physical Store,38,Mobile
TXN4937,CUST910,1442.19,GBP,12/28/2023,Credit,Entertainment,MER371,Pending,Credit Card,Tokyo,00:00,0,15.04,Physical Store,72,Desktop
TXN3158,CUST796,1490.05,EUR,11/23/2023,Debit,Travel,MER581,Pending,E-Wallet,New York,12:12,1,40.85,Online Retailer,59,ATM
TXN1081,CUST395,961.02,USD,07/06/2023,Credit,Travel,MER965,Failed,Credit Card,London,12:12,0,20.14,Physical Store,56,ATM
TXN5695,CUST296,3266.48,USD,11/10/2023,Credit,Healthcare,MER581,Pending,E-Wallet,Toronto,20:45,0,36.3,Restaurant,45,Mobile
TXN5219,CUST270,835.47,USD,12/11/2023,Debit,Healthcare,MER819,Failed,E-Wallet,Paris,13:04,0,15.85,Restaurant,47,Mobile
TXN9567,CUST832,1888.91,GBP,09/03/2023,Debit,Groceries,MER436,Failed,Credit Card,New York,16:51,0,25.48,Bank,30,ATM
TXN7974,CUST502,3311.99,USD,04/02/2023,Debit,Entertainment,MER836,Failed,Debit Card,Paris,08:10,1,17.82,Online Retailer,23,ATM
TXN8507,CUST224,1762.93,USD,07/18/2023,Credit,Groceries,MER478,Completed,E-Wallet,New York,13:46,0,24.77,Restaurant,62,Desktop
TXN2529,CUST774,3647.48,GBP,02/22/2023,Debit,Electronics,MER880,Failed,E-Wallet,Tokyo,09:59,0,16.32,Online Retailer,59,Mobile
TXN1269,CUST198,3059.7,USD,02/22/2023,Credit,Entertainment,MER902,Failed,E-Wallet,Tokyo,07:26,1,27.61,Bank,28,Desktop
TXN5446,CUST811,693.3,EUR,11/28/2023,Debit,Travel,MER728,Failed,E-Wallet,Berlin,05:48,0,39.34,Restaurant,66,Mobile
TXN8927,CUST184,3631.39,GBP,01/20/2023,Debit,Electronics,MER674,Failed,Debit Card,Toronto,14:53,0,48.55,Physical Store,61,ATM
TXN7229,CUST261,4423.84,USD,12/12/2023,Debit,Electronics,MER949,Pending,Debit Card,New York,14:51,1,42.27,Online Retailer,33,ATM
TXN1257,CUST715,2705.62,GBP,12/14/2023,Debit,Healthcare,MER265,Completed,E-Wallet,London,17:51,1,12.01,Restaurant,27,Mobile
TXN8972,CUST618,4512.86,EUR,04/25/2023,Debit,Entertainment,MER497,Pending,Bank Transfer,Berlin,20:05,0,1.08,Online Retailer,69,Mobile
TXN6312,CUST541,2594.09,EUR,11/04/2023,Debit,Electronics,MER459,Completed,Credit Card,Berlin,14:13,1,39.37,Restaurant,21,ATM
TXN1736,CUST158,1468.17,USD,12/14/2023,Debit,Electronics,MER825,Completed,Debit Card,Toronto,16:53,0,26.92,Physical Store,70,Mobile
TXN5432,CUST396,4029.45,USD,07/02/2023,Debit,Groceries,MER951,Pending,Debit Card,Tokyo,17:14,0,15.96,Bank,18,Mobile
TXN7719,CUST408,2295.39,EUR,04/21/2023,Credit,Clothing,MER717,Pending,E-Wallet,Tokyo,06:50,0,31.83,Physical Store,48,Mobile
TXN3063,CUST883,4094.82,EUR,11/25/2023,Debit,Groceries,MER864,Failed,Bank Transfer,Tokyo,16:49,1,5.26,Online Retailer,29,Desktop
TXN6081,CUST807,2533.43,GBP,02/18/2023,Debit,Healthcare,MER815,Failed,Debit Card,London,21:10,0,25.75,Online Retailer,19,Mobile
TXN7857,CUST424,1381.67,USD,08/13/2023,Credit,Healthcare,MER769,Completed,Credit Card,Paris,15:50,0,32.62,Bank,32,Mobile
TXN3017,CUST795,3304.31,USD,07/20/2023,Debit,Electronics,MER510,Failed,Bank Transfer,Paris,17:27,1,30.13,Bank,30,Mobile
TXN9514,CUST271,2388.61,USD,12/11/2023,Debit,Electronics,MER490,Pending,Bank Transfer,London,17:02,1,45.79,Online Retailer,51,Mobile
TXN7523,CUST834,2889.31,GBP,06/02/2023,Credit,Entertainment,MER488,Pending,Bank Transfer,London,11:18,0,32.88,Restaurant,57,ATM
TXN4855,CUST822,2852.13,GBP,06/13/2023,Debit,Entertainment,MER693,Completed,Debit Card,Tokyo,20:29,0,6.74,Bank,37,ATM
TXN6197,CUST329,4599.91,EUR,05/27/2023,Debit,Groceries,MER128,Pending,Credit Card,Berlin,07:17,0,23.65,Physical Store,25,Desktop
TXN3800,CUST789,1325.79,USD,05/22/2023,Debit,Healthcare,MER621,Pending,Bank Transfer,Tokyo,11:06,1,25.91,Online Retailer,31,Mobile
TXN7601,CUST835,602.71,EUR,10/13/2023,Credit,Electronics,MER755,Failed,Debit Card,New York,09:27,1,43.5,Online Retailer,65,ATM
TXN4553,CUST623,2950.43,EUR,06/04/2023,Credit,Entertainment,MER235,Completed,Debit Card,New York,15:51,0,8.14,Bank,74,ATM
TXN4583,CUST360,3938.62,GBP,10/06/2023,Debit,Clothing,MER999,Failed,E-Wallet,New York,19:25,1,39.28,Restaurant,18,ATM
TXN8752,CUST722,4533.52,GBP,04/01/2023,Credit,Healthcare,MER444,Pending,Credit Card,Toronto,06:04,1,15.13,Bank,57,Mobile
TXN5597,CUST710,2003.07,EUR,07/28/2023,Debit,Clothing,MER629,Failed,Credit Card,Tokyo,06:52,0,5.73,Online Retailer,28,Mobile
TXN1357,CUST176,4058.04,GBP,09/07/2023,Debit,Clothing,MER186,Failed,Bank Transfer,London,08:15,1,34.89,Physical Store,75,Mobile
TXN7603,CUST200,4639.33,GBP,05/07/2023,Debit,Groceries,MER121,Completed,Bank Transfer,Berlin,04:28,0,18.12,Online Retailer,33,ATM
TXN7924,CUST323,1872.85,GBP,03/27/2023,Debit,Clothing,MER693,Pending,Debit Card,Toronto,00:08,1,21.04,Online Retailer,67,Mobile
TXN2462,CUST357,638.85,EUR,02/03/2023,Credit,Clothing,MER638,Failed,Bank Transfer,Paris,07:40,0,7.17,Online Retailer,25,ATM
TXN5579,CUST509,1468.41,USD,02/12/2023,Credit,Healthcare,MER301,Failed,Credit Card,Toronto,04:58,0,35.3,Online Retailer,45,ATM
TXN5668,CUST126,3079.83,EUR,10/13/2023,Credit,Clothing,MER226,Failed,Bank Transfer,Toronto,15:15,0,38.2,Online Retailer,32,Desktop
TXN6240,CUST828,3945.75,GBP,06/17/2023,Credit,Healthcare,MER598,Failed,E-Wallet,New York,02:53,1,43.8,Bank,51,Mobile
TXN3762,CUST697,1408.39,GBP,12/06/2023,Credit,Clothing,MER536,Failed,E-Wallet,Toronto,18:41,0,41.45,Restaurant,36,ATM
TXN9143,CUST247,3779.83,GBP,10/06/2023,Credit,Clothing,MER527,Pending,Debit Card,New York,05:25,0,29.51,Online Retailer,24,Mobile
TXN2298,CUST613,4694.77,GBP,01/07/2023,Credit,Entertainment,MER132,Completed,Bank Transfer,Tokyo,22:11,1,31.47,Bank,51,Desktop
TXN3175,CUST435,954.28,GBP,03/10/2023,Credit,Travel,MER275,Pending,Bank Transfer,London,17:56,0,48.19,Bank,35,ATM
TXN2350,CUST936,1489.79,EUR,07/04/2023,Debit,Clothing,MER412,Completed,Credit Card,London,00:56,0,8.72,Restaurant,69,Desktop
TXN2537,CUST781,395.56,GBP,02/23/2023,Credit,Groceries,MER390,Failed,Debit Card,Toronto,18:36,0,17.01,Physical Store,57,Desktop
TXN5489,CUST462,1534.22,USD,01/13/2023,Credit,Entertainment,MER896,Pending,Credit Card,London,22:40,1,23.64,Physical Store,39,Mobile
TXN6063,CUST695,4676.86,EUR,06/12/2023,Credit,Groceries,MER138,Pending,E-Wallet,Toronto,21:07,1,0.86,Online Retailer,39,ATM
TXN5007,CUST453,1118.18,GBP,09/15/2023,Debit,Healthcare,MER506,Failed,E-Wallet,New York,16:40,0,3.7,Restaurant,49,ATM
TXN7119,CUST973,3247.66,GBP,05/17/2023,Debit,Electronics,MER550,Pending,E-Wallet,Paris,06:20,0,33.57,Online Retailer,27,Mobile
TXN1828,CUST823,4976.38,USD,07/07/2023,Credit,Travel,MER701,Pending,Bank Transfer,Berlin,11:58,1,3.17,Physical Store,42,ATM
TXN7932,CUST504,2549.51,EUR,03/08/2023,Debit,Groceries,MER372,Pending,Credit Card,Berlin,11:08,1,5.76,Bank,42,Desktop
TXN4323,CUST547,1700.92,GBP,05/13/2023,Debit,Groceries,MER540,Pending,E-Wallet,Tokyo,00:52,1,2.97,Physical Store,57,Mobile
TXN1651,CUST617,1833.71,GBP,12/13/2023,Debit,Clothing,MER640,Completed,Debit Card,Tokyo,13:31,1,28.46,Bank,65,Desktop
TXN4767,CUST151,1689.83,USD,07/02/2023,Credit,Clothing,MER959,Pending,E-Wallet,Berlin,13:34,1,43.84,Online Retailer,25,Desktop
TXN6649,CUST390,632.51,USD,06/11/2023,Credit,Healthcare,MER611,Completed,Bank Transfer,Berlin,22:36,0,31.73,Online Retailer,67,Mobile
TXN9759,CUST201,3167.74,EUR,05/12/2023,Debit,Groceries,MER105,Completed,E-Wallet,London,09:34,1,30.84,Restaurant,54,Desktop
TXN9370,CUST560,3084.08,GBP,09/09/2023,Credit,Electronics,MER302,Failed,Debit Card,Toronto,04:42,0,25.82,Bank,49,ATM
TXN9151,CUST135,2802.47,USD,04/13/2023,Debit,Healthcare,MER131,Completed,Debit Card,New York,19:28,1,32.47,Online Retailer,68,Mobile
TXN1879,CUST117,753.39,EUR,11/03/2023,Debit,Electronics,MER968,Completed,Credit Card,Toronto,00:24,1,10.67,Restaurant,62,Mobile
TXN5797,CUST411,4203.61,GBP,02/07/2023,Credit,Healthcare,MER835,Failed,Debit Card,New York,04:28,1,24.46,Restaurant,46,ATM
TXN4435,CUST961,4765.22,GBP,10/19/2023,Debit,Groceries,MER309,Failed,Bank Transfer,Tokyo,21:15,0,31.84,Bank,35,Mobile
TXN3806,CUST321,1470.25,EUR,03/16/2023,Debit,Clothing,MER529,Failed,Bank Transfer,Toronto,14:02,1,33.19,Physical Store,62,Mobile
TXN4109,CUST785,83.87,EUR,06/27/2023,Credit,Clothing,MER804,Failed,Bank Transfer,Tokyo,14:43,1,42.93,Online Retailer,52,Desktop
TXN9192,CUST652,1448.34,GBP,10/20/2023,Credit,Entertainment,MER714,Failed,Debit Card,Tokyo,08:36,0,31.02,Restaurant,49,Mobile
TXN6059,CUST652,4285.56,GBP,12/13/2023,Credit,Entertainment,MER994,Pending,Credit Card,Berlin,18:37,0,29.25,Online Retailer,57,Mobile
TXN7301,CUST406,4876.34,USD,05/07/2023,Credit,Travel,MER353,Completed,E-Wallet,Berlin,20:25,0,49.74,Online Retailer,68,Desktop
TXN9771,CUST811,3931.23,GBP,09/06/2023,Credit,Entertainment,MER698,Pending,E-Wallet,Tokyo,02:02,0,32.21,Bank,53,ATM
TXN8920,CUST553,2006.37,GBP,08/22/2023,Credit,Healthcare,MER307,Pending,E-Wallet,Tokyo,12:56,0,42.33,Online Retailer,59,Desktop
TXN3323,CUST715,1449.17,GBP,02/20/2023,Debit,Electronics,MER935,Pending,Bank Transfer,New York,15:55,0,28.69,Bank,62,ATM
TXN6158,CUST414,2162.65,EUR,01/26/2023,Credit,Travel,MER606,Completed,Bank Transfer,New York,03:40,1,31.25,Restaurant,70,Mobile
TXN5602,CUST785,2685.87,USD,05/24/2023,Debit,Groceries,MER731,Pending,Debit Card,Tokyo,17:57,0,38.78,Physical Store,44,Desktop
TXN9924,CUST257,823.86,USD,05/15/2023,Debit,Groceries,MER311,Failed,Bank Transfer,New York,11:51,0,44.77,Bank,47,ATM
TXN9606,CUST655,1849.08,GBP,01/20/2023,Debit,Healthcare,MER437,Failed,Credit Card,Toronto,13:32,0,35.93,Bank,52,Desktop
TXN4707,CUST821,752.29,EUR,02/22/2023,Debit,Healthcare,MER925,Pending,Credit Card,London,01:15,1,13.51,Online Retailer,36,ATM
TXN8925,CUST533,4701.95,EUR,04/05/2023,Debit,Healthcare,MER838,Pending,Credit Card,Tokyo,21:26,1,15.57,Physical Store,41,Desktop
TXN8507,CUST702,1241.47,USD,03/07/2023,Credit,Electronics,MER609,Pending,E-Wallet,New York,12:12,0,30.7,Restaurant,34,Desktop
TXN8076,CUST939,48.78,USD,12/21/2023,Debit,Entertainment,MER694,Failed,Bank Transfer,Paris,18:08,1,45.96,Bank,62,Desktop
TXN5204,CUST791,2529.74,USD,03/08/2023,Credit,Clothing,MER596,Pending,Credit Card,New York,22:46,1,12.57,Online Retailer,48,Mobile
TXN3439,CUST534,1573.38,USD,10/15/2023,Credit,Healthcare,MER974,Completed,Debit Card,Tokyo,10:58,0,1.89,Bank,33,Desktop
TXN5165,CUST703,4097.23,EUR,12/26/2023,Credit,Travel,MER587,Failed,E-Wallet,Paris,05:07,0,48.38,Physical Store,34,Desktop
TXN2828,CUST871,1930.12,GBP,08/27/2023,Credit,Groceries,MER202,Failed,Credit Card,Tokyo,06:34,0,25.48,Bank,31,ATM
TXN5841,CUST103,718.65,EUR,07/19/2023,Credit,Groceries,MER275,Pending,Bank Transfer,Berlin,11:08,0,38.05,Online Retailer,63,Mobile
TXN9648,CUST871,2626.85,EUR,01/20/2023,Credit,Clothing,MER383,Completed,Debit Card,Berlin,08:10,0,15.23,Bank,22,Mobile
TXN4001,CUST745,3079.95,EUR,05/25/2023,Debit,Clothing,MER752,Completed,Bank Transfer,London,08:21,0,29.0,Bank,63,Desktop
TXN9656,CUST843,2597.94,USD,04/08/2023,Credit,Healthcare,MER886,Failed,Debit Card,Toronto,02:56,0,17.1,Bank,20,ATM
TXN6351,CUST304,2551.39,GBP,01/06/2023,Debit,Groceries,MER223,Failed,Credit Card,Paris,02:49,0,14.6,Restaurant,50,Desktop
TXN7137,CUST949,1747.88,GBP,08/12/2023,Credit,Entertainment,MER558,Pending,E-Wallet,Toronto,06:59,1,35.47,Online Retailer,54,Mobile
TXN1859,CUST371,58.05,GBP,12/20/2023,Debit,Healthcare,MER603,Failed,Credit Card,Berlin,21:20,0,26.56,Physical Store,73,ATM
TXN6312,CUST457,716.2,GBP,04/25/2023,Credit,Electronics,MER874,Pending,Bank Transfer,New York,06:00,1,21.4,Online Retailer,22,Mobile
TXN4158,CUST613,2085.79,USD,02/14/2023,Debit,Clothing,MER730,Pending,Credit Card,Paris,02:19,1,46.91,Restaurant,47,ATM
TXN2851,CUST309,2148.04,GBP,12/20/2023,Debit,Healthcare,MER191,Pending,Credit Card,London,23:07,0,3.14,Restaurant,74,Desktop
TXN7570,CUST886,4658.25,GBP,04/20/2023,Credit,Electronics,MER113,Pending,E-Wallet,London,20:01,1,5.0,Bank,27,ATM
TXN3893,CUST658,4144.89,EUR,09/28/2023,Credit,Entertainment,MER956,Completed,E-Wallet,Paris,18:14,1,18.83,Online Retailer,31,Mobile
TXN5161,CUST946,711.08,EUR,05/02/2023,Debit,Electronics,MER336,Completed,Debit Card,Toronto,08:39,0,23.77,Restaurant,68,Mobile
TXN5590,CUST471,3406.95,USD,04/20/2023,Debit,Electronics,MER253,Failed,E-Wallet,Berlin,00:02,1,27.29,Online Retailer,42,Desktop
TXN7386,CUST385,4211.74,USD,10/23/2023,Credit,Clothing,MER599,Failed,E-Wallet,Tokyo,08:10,1,22.11,Bank,73,ATM
TXN3485,CUST971,3184.28,EUR,03/28/2023,Credit,Groceries,MER663,Failed,Credit Card,Toronto,13:56,1,12.44,Online Retailer,40,Mobile
TXN5012,CUST908,426.55,USD,11/16/2023,Credit,Healthcare,MER447,Completed,Credit Card,Toronto,16:27,1,17.52,Bank,75,Desktop
TXN5470,CUST421,3596.13,EUR,03/27/2023,Credit,Clothing,MER911,Completed,Credit Card,New York,02:24,0,34.56,Online Retailer,72,Desktop
TXN1311,CUST952,983.99,USD,08/01/2023,Credit,Entertainment,MER364,Failed,E-Wallet,Paris,01:39,0,41.31,Bank,47,ATM
TXN6171,CUST874,378.21,EUR,09/05/2023,Debit,Entertainment,MER851,Completed,Debit Card,Tokyo,07:33,1,22.61,Online Retailer,32,ATM
TXN6011,CUST707,870.22,USD,04/19/2023,Credit,Healthcare,MER964,Failed,E-Wallet,London,19:26,1,34.16,Restaurant,69,ATM
TXN8996,CUST348,1793.35,USD,10/21/2023,Debit,Electronics,MER957,Failed,E-Wallet,Berlin,19:15,1,48.28,Restaurant,37,Desktop
TXN5372,CUST958,1127.69,EUR,08/05/2023,Debit,Healthcare,MER148,Pending,E-Wallet,Tokyo,11:58,0,29.06,Restaurant,54,Mobile
TXN7009,CUST200,4183.57,USD,02/16/2023,Credit,Healthcare,MER802,Failed,Debit Card,Tokyo,21:46,0,10.06,Restaurant,59,ATM
TXN5467,CUST387,2603.97,GBP,02/01/2023,Debit,Healthcare,MER830,Pending,Credit Card,London,04:10,1,12.3,Online Retailer,37,ATM
TXN1430,CUST291,2421.25,GBP,11/25/2023,Debit,Entertainment,MER842,Failed,Debit Card,New York,12:03,1,6.42,Restaurant,53,Mobile
TXN4505,CUST898,4726.64,GBP,10/15/2023,Debit,Entertainment,MER546,Pending,E-Wallet,Tokyo,19:47,1,19.37,Bank,65,Desktop
TXN9940,CUST855,2623.84,GBP,03/20/2023,Credit,Clothing,MER539,Pending,Credit Card,Berlin,02:15,0,2.68,Online Retailer,27,ATM
TXN9161,CUST290,4328.68,USD,03/23/2023,Debit,Entertainment,MER885,Pending,Credit Card,Toronto,09:42,1,31.77,Online Retailer,69,Desktop
TXN9811,CUST521,175.61,USD,03/27/2023,Credit,Clothing,MER231,Completed,Credit Card,Toronto,17:03,1,1.38,Physical Store,57,ATM
TXN6938,CUST699,1453.73,EUR,07/07/2023,Debit,Clothing,MER846,Completed,Credit Card,Berlin,03:08,0,42.05,Physical Store,62,ATM
TXN2472,CUST941,2831.99,EUR,05/06/2023,Credit,Healthcare,MER135,Failed,Credit Card,New York,13:11,0,45.35,Physical Store,49,Desktop
TXN4422,CUST570,4581.6,EUR,02/06/2023,Debit,Healthcare,MER562,Pending,Bank Transfer,Paris,05:11,1,42.42,Restaurant,69,Desktop
TXN3759,CUST173,3319.82,GBP,11/06/2023,Debit,Healthcare,MER161,Pending,Credit Card,Paris,03:54,0,29.59,Online Retailer,35,Mobile
TXN6287,CUST542,4183.47,USD,04/13/2023,Credit,Travel,MER802,Completed,Credit Card,Paris,14:18,1,13.32,Physical Store,26,Desktop
TXN9771,CUST364,1372.56,EUR,10/10/2023,Debit,Entertainment,MER562,Pending,Debit Card,London,03:44,0,32.37,Online Retailer,37,Mobile
TXN2434,CUST647,140.47,EUR,02/13/2023,Credit,Clothing,MER936,Completed,Debit Card,London,01:46,1,44.98,Restaurant,29,ATM
TXN3643,CUST675,1309.99,GBP,05/10/2023,Debit,Electronics,MER756,Pending,E-Wallet,London,08:12,1,11.03,Bank,55,ATM
